[INFO   | api_client           | L47] 2025-06-11T06:47:16+0530: fetch_api_data(date=03-11-2025, range_param=2) | api_client.py
[INFO   | api_client           | L61] 2025-06-11T06:47:33+0530: API response status code: 200 | api_client.py
[INFO   | api_client           | L134] 2025-06-11T06:47:34+0530: Fetched raw data for 03-11-2025 in 17.757892 seconds | api_client.py
[INFO   | data_cleaner           | L23] 2025-06-11T06:47:34+0530: Starting clean_and_parse_data | data_cleaner.py
[INFO   | data_cleaner           | L30] 2025-06-11T06:48:08+0530: clean_and_parse_data produced 3961 records | data_cleaner.py
[INFO   | api_client           | L141] 2025-06-11T06:48:08+0530: Cleaned raw data for 03-11-2025 in 34.008247 seconds | api_client.py
[INFO   | influx_writer           | L62] 2025-06-11T06:48:08+0530: Creating new file output\tmp_55732.txt | influx_writer.py
[INFO   | influx_writer           | L79] 2025-06-11T06:48:12+0530: write_to_influxdb called with filename=output\tmp_55732.txt, args=Namespace(mode='daily', date=None, startdate='3-10-2025', enddate='3-11-2025', range=None, db_write=True, override=True, retain_file=True, debug=True, delay=120, use_db_params=False, db_host=None, db_org=None, log_run=False, variable_file='variables.txt'), batch_size=5000 | influx_writer.py
[INFO   | influx_writer           | L86] 2025-06-11T06:48:12+0530: Connecting to InfluxDB at https://eu-central-1-1.aws.cloud2.influxdata.com, org=Blast Furnace, Evonith | influx_writer.py
[INFO   | influx_writer           | L116] 2025-06-11T06:48:12+0530: Writing to bucket: bf2_evonith_raw | influx_writer.py
[INFO   | influx_writer           | L162] 2025-06-11T06:48:12+0530: Finished writing all lines from output\tmp_55732.txt to InfluxDB | influx_writer.py
[INFO   | influx_writer           | L226] 2025-06-11T06:48:12+0530: Write to influxdb took: 0.005021 seconds | influx_writer.py
[INFO   | influx_writer           | L238] 2025-06-11T06:48:12+0530: Renaming file output\tmp_55732.txt to output\date_03_11_2025_Range2.txt | influx_writer.py
[INFO   | influx_writer           | L247] 2025-06-11T06:48:12+0530: Gzipped points file to output\date_03_11_2025_Range2.txt.gz | influx_writer.py
